t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30
-9.428424872578342608e-01,-4.811868091471336872e-01,1.248347412122146949e+00,-1.359451493560954148e-02,-1.067659663541076914e-01,2.456387444234718609e-01,7.842528966505853960e-01,1.323987680248469856e-01,4.797067139801983737e-01,-6.923599785859649858e-01,-4.772290206719649423e-03,-3.413774142489018337e-01,6.160120667789720228e-01,-2.724566458183149686e-01,-6.015027636454425147e-02,-3.335809898086199432e-01,-1.197918064191483056e+00,7.146996991969065682e-01,4.594984241889851079e-02,5.530307237022643596e-01,7.328067802444176992e-01,5.078615347158209337e-02,-2.756831981081685479e-01,6.128758572385916148e-01,1.003850450192688148e-01,3.667122620182186044e-01,-8.112961784906369545e-01,-5.925227568790449040e-02,2.096764194423816063e-01,-2.595840546431312235e-01
-6.769411452057048084e-01,1.148680004546444922e+00,-1.695016864464820028e+00,9.016934089131881658e-01,1.308387774271127790e-01,-2.870839826185662691e-01,4.376957870826240216e-01,5.530506145910738525e-01,4.070162052452919732e-01,1.081676771395299497e+00,-1.341594718347404624e+00,-1.725312178458620130e-02,-4.427176767045792882e-02,3.680333684011707907e-01,-3.245657124467209997e-01,-2.295084203391512256e-01,-2.388833458279244315e+00,-8.793827504391897865e-01,9.097896557478160062e-01,4.428574727286949675e-01,-1.308309638513482698e+00,-2.479327981496249125e-02,4.432766404558979856e-01,-5.459552354316141720e-01,9.845405091973888911e-01,-7.331470202861606333e-01,7.462464106345710890e-01,2.811731324157507039e-01,4.892892389945245335e-01,4.993386936906202833e-01
1.406407322815487859e+00,1.107469775253792754e+00,-1.004124945948106973e+00,8.463153283071406241e-01,4.119574831683567862e-01,9.577672537526538132e-01,-1.319920438650787009e+00,-8.457990690588879090e-01,7.715329114711334535e-01,8.502123912781106574e-02,-3.022190135119348642e-01,-6.612708171444787730e-01,9.499406058810221376e-01,-7.833626410498661929e-01,-7.201754808721834156e-01,-3.795750969670806940e-01,-4.485665852493481154e-01,2.051454357661826600e-01,-1.543929722709724617e+00,-1.777276290225750177e+00,1.474890819236841288e+00,1.415966264620327264e+00,-8.973109921480930673e-01,-1.616082313920164104e+00,-1.983600668419124968e+00,-6.401564600124933779e-01,2.318993214157522020e-01,8.942019880269121979e-01,-9.381117311669300296e-01,-1.854270246218276130e-01
-5.161994186295183473e-01,9.538063465229493776e-01,-4.177297522386581585e-01,5.997503690306440344e-02,-4.679908123681172372e-01,9.461507960272150797e-01,6.413858731334827201e-01,-2.712883240917724481e-01,1.631967423380871751e-01,5.616047091896765320e-01,1.032436697486650123e+00,1.056318865841124666e+00,2.583896081234260955e-01,-6.475941040347125144e-01,-1.061658972463057626e-01,-1.379618474895618618e+00,-1.487285354772069690e+00,8.713304435739275267e-01,-1.864203047536919344e+00,-9.374387341247124306e-02,1.183056713167753710e-01,-3.419792922960677717e-01,7.938111833662724326e-01,-2.316824676869302935e-01,6.338816482319550305e-01,-1.491693628339310518e+00,-1.934650876290096300e-01,4.463307874157311332e-03,-3.447489794556750642e-01,5.421156282448188479e-01
2.182984050985976310e-01,3.203384413655975815e-01,6.722433116756938443e-01,2.751352352515525346e-01,-9.076766195337195031e-02,2.088208730093349397e-01,-4.463499422182726217e-01,2.265855062024240141e-01,-4.570322130355958801e-01,7.681888600087612984e-01,-4.800508547800760861e-01,-6.296933342481950135e-02,5.993634570000022643e-02,5.779117243534852566e-01,1.328019158445956638e-01,5.820279472658700382e-01,-2.362214762052462502e-01,-4.204216624498066657e-01,6.499133472910738618e-01,1.895722395601911470e-01,1.397494926451478721e-02,8.684395025244109889e-02,-7.305275598230669132e-02,1.535477080432475459e-02,-4.441803464990519701e-01,7.120996503509936515e-01,-3.633282606749547172e-01,6.216703100025692263e-01,-8.723877113129163696e-02,-3.681208929139819230e-01
-3.919021878263344305e-02,-5.040292319096157936e-01,-4.613839582298158437e-02,8.758045238242058161e-01,8.081853877626767879e-01,-2.315993309181335891e-01,4.902951581648288260e-01,3.647470243377700094e-01,1.579441071385285491e-03,-6.825449593192470243e-02,3.921607187593242894e-01,1.571948453004918811e-01,3.608846782487235005e-01,1.873842715679233939e-01,1.284763472828465425e-01,-8.654415056389816799e-03,1.230003305065427988e-01,2.640324269751621045e-01,-3.875157303512316576e-01,9.847627155724099357e-02,-1.595208392238656736e-01,-2.976131710116833307e-01,3.512996222081266606e-01,-7.768658865543391634e-02,2.306493070942262635e-01,-6.547832310539312139e-01,6.210573252165919600e-01,-3.647986380543172813e-01,-4.843193859203961393e-01,-3.979825661677511839e-01
8.539195259032056340e-02,-1.080197697708447230e-01,-3.300514587857770188e-01,-4.242697156846187978e-01,6.564348789104280657e-01,1.034739871839402969e+00,2.501715147064501599e-01,-6.297638874844333490e-01,3.277327899501983888e-01,6.918482242934094195e-01,8.689493731655972830e-01,-2.607948082806820778e-01,9.855250486399009802e-01,3.962989169350945029e-01,-2.806268275178827945e-02,-1.743645489934798620e-01,-6.053624120927760810e-01,6.226268592722056239e-01,3.920816316325606565e-01,6.458835961468070153e-01,1.342641817914943213e-02,-1.100568885973803868e-01,3.785699116588626123e-01,-1.168109694216450389e-01,9.247452340354396505e-02,-6.986907601548494329e-01,4.853865751458251721e-01,3.433673858758384267e-01,2.199731702935119326e-01,-6.786468782514603060e-01
9.087156668592204500e-01,6.452377377960906157e-01,-3.362409495351986188e-01,-1.557344638372764489e+00,6.344911193579330089e-01,1.691630519417932632e+00,1.074390274306608939e+00,6.106353927837921969e-01,7.780687954982813404e-01,-2.644379925206357118e+00,7.195348526772811226e-01,5.691315048901826046e-01,1.309573592698871858e+00,2.368818252902493149e-01,-1.922012866585034452e-01,-8.580527498689429766e-01,-6.048335169325445015e-01,7.237790561886230378e-01,-4.372605504518124464e-01,-8.609670032937751794e-01,1.994854970392994753e+00,6.162911347578984289e-01,-6.115262650349148066e-01,-7.031429246953017076e-01,2.513718690880218709e+00,-7.762887501679122115e-01,-9.637172604207157045e-01,1.015507315008118694e-01,3.908648928622991958e-01,-1.084084684082658318e-01
1.669116296320807491e+00,-9.717125044187538974e-01,2.721542818402931663e-01,6.568848060510147358e-01,2.136395152653907392e-01,8.383127592213073243e-01,5.886020646780949495e-01,1.486495664018214757e+00,-8.599553074282179077e-01,4.312369653612231346e-01,1.407714761656578384e+00,-1.680771295756525063e+00,6.605934444034822217e-01,-4.649742562157396092e-02,1.938610087731190923e+00,7.531979189521431639e-01,3.038052715603093978e-01,2.114766788751517856e-01,-4.503228792669576874e-01,-2.729444192458431173e-01,8.045641740352762472e-01,5.016314163937142245e-01,5.686645454316333614e-01,-1.853668904153144004e-01,9.912297854617752035e-02,9.263920388342579415e-02,-6.536635050317856077e-01,1.840772046390371841e+00,1.212505724920674571e-01,-1.251013278208502388e+00
5.022352299315577806e-01,-1.515686822259882660e-01,4.560886479297195789e-02,-1.680544622864555693e-01,-2.917409518494854526e-01,-1.121385758188646331e-01,6.873741440431311300e-01,-1.795184182348913415e-01,-4.574439961214444850e-01,3.614793503152129439e-01,4.694029655858491523e-01,-9.736914691946233491e-01,9.628695645000927561e-01,-1.477886029170388978e-02,-6.070677459951603905e-02,-1.084839078795216960e-01,1.784085675461859477e-01,-4.325579631944619363e-01,-1.400589188842548571e+00,-1.703246290789608708e-01,-1.678738363410685053e-01,3.036164570005172036e-01,1.323385295996049593e-01,5.104048467512554144e-01,2.908898911527614262e-01,7.342494652187011583e-01,-2.334471587564025952e-01,-1.737625435160570012e-02,-4.041778336124258741e-01,1.328471247246222342e+00
2.882763283997174852e+00,-1.007856452867349706e+00,-8.955136061745596621e-01,1.352873675494828509e+00,8.608403818692770271e-01,-1.172998353726710796e+00,1.931682341283783577e+00,-4.652993488086635820e-01,-4.461095840528976897e-01,1.107978481757418310e+00,-4.655325336132958014e-02,3.772752768330236983e-01,6.214940910205710711e-01,-8.827522908249465505e-01,-6.727975276560373974e-01,1.133558522087819487e+00,-4.198477150219570575e-01,-2.142635709092607144e+00,-7.467290432366241459e-01,-1.586608900096315944e+00,-2.977257165325908783e+00,-5.054332666239070848e-01,-3.101222425100068403e+00,1.111669730470567385e+00,-1.172907236780966533e+00,2.536921710444322464e+00,-1.761097851196491648e+00,-4.385886555825071476e+00,3.810679202317302394e+00,-1.494959307317630826e+00
1.135656355768071668e+00,-1.128407507086270245e+00,-8.729881274547249825e-01,-1.397645813727213859e+00,2.886264556856125374e+00,1.297400281641287317e-02,-8.000493697078351341e-01,-1.345596002890321108e+00,1.802180982636171214e+00,-3.422015164026328549e-01,1.513844576212475257e-01,8.333745780833266004e-01,3.428834238761061526e-01,1.424447525215893906e+00,-1.267684463387491522e+00,-2.090965123276164461e-01,-9.978672841048195907e-02,-4.651043406787031542e-01,-3.304740758685877466e+00,5.723774716403712270e-01,4.271152039678224877e-01,-1.033408979453349419e+00,-1.916725692800063871e-02,-3.342042487881017543e+00,-1.257052723765242686e+00,-7.497082695946634123e-01,3.283760029183577789e+00,-2.987556464934853495e-01,1.909495543655744587e+00,3.192593308709013589e-01
4.449762887512548337e-02,-6.700390663423599902e-01,2.466828820904633235e-01,-2.010577197893329005e-01,-4.727730822878245531e-01,7.424565412272047249e-01,3.131555674701064218e-01,2.745317194815055095e-01,3.221573559508216222e-01,-1.534163016267997004e-01,-8.611441155791630386e-01,6.123775130542860046e-01,2.719257152796616395e-01,7.725409745695728247e-01,-9.141394462319840652e-02,7.289547964746910802e-01,-2.125843987509574706e+00,-1.926536257182421275e-01,-2.658604042588064154e-01,1.368344856453722169e+00,3.335786864391812601e-01,-1.587116105715723202e-01,-3.335995138087194389e-02,-1.356723109018910023e+00,-2.426355434268256950e-01,7.068701927544280839e-01,-1.673350564945149888e+00,-6.324368178417059949e-02,1.536847436263738542e-01,6.540239097721699257e-02
-3.036196238965658267e-01,2.594002618016955641e-01,-9.869202977163636648e-02,5.002762751516164341e-01,-1.028630640068556756e+00,-3.370107044650185596e-02,3.605911089781050904e-01,3.676695854841259825e-01,-2.382339499957850659e+00,-3.992540644357981394e-01,9.581186793061418072e-01,-3.333065670073196984e-01,-9.242884567477019919e-01,-1.797483170220970594e+00,-4.523538176385605958e+00,2.009974189816366330e+00,-8.889648585786007473e-01,3.562094558518758558e-01,-8.021831468042850410e-02,9.000475867480984826e-01,2.624063170382039956e-01,-1.086619727375430111e+00,-8.083143913295472993e-01,-7.488112143307777968e-01,-4.065832614265139089e-01,-3.003102695423713442e+00,-1.386418062083391023e+00,2.705284625112521102e+00,1.087037782804380903e+00,-2.606542916574902669e-01
-9.515681138387935278e-02,-4.107527549977014747e-01,1.635696506335726719e+00,-9.633286762893725208e-02,-6.475832057333588132e-01,9.728609367443173672e-02,-1.054372785187399408e+00,-1.089555360528054573e+00,9.001640139565494358e-01,3.987637792013738469e-01,5.101266720757187123e-01,-3.174375711153897689e-02,3.295560221684723512e-01,1.539064662785171400e+00,5.254106761977010986e-01,-1.728805648303385345e+00,6.523055542149950314e-01,-1.589502607543186175e+00,-6.126224078475737134e-01,8.561532189837878226e-01,-2.469571367884908775e-01,1.356123513226372257e+00,-1.080603626813939400e+00,-2.718995222709704174e-01,-4.716809891171987457e-01,-1.841394272535447518e+00,9.635988573874023633e-01,-3.968656093861134826e-01,-1.146761556744239519e+00,-7.446758747258543920e-01
9.811576288143467606e-01,-2.020310631626946463e-01,-1.005277426427873211e+00,1.575223440070035341e+00,-6.175309908665773673e-01,2.069524890555465291e+00,-4.130986590292591853e-01,5.625493821252713217e-02,-6.317683291384518229e-02,-9.956198043752571003e-01,-1.032780808509748072e+00,5.399013078025564072e-01,1.131368499497755531e+00,7.977489242614053122e-01,-7.363480836526294926e-01,1.636562415088093303e+00,1.074406591981859949e+00,4.725356019126709106e-01,-1.673353423515996807e+00,7.076190192091913467e-01,-3.156960137605552830e-01,4.501777664622938491e-01,-1.911537883976125007e+00,4.232543169409790362e-01,-1.278354275465683199e-01,-4.781325407033230196e-02,8.601783249504284523e-01,-1.241312557110490072e-01,-7.533528758256372027e-02,5.753935616516234752e-01
9.514851869952849484e-01,2.838388688375824698e-01,5.773769929444412252e-01,-1.723069884077110536e-01,-4.675332921487185822e-01,1.707999005900184830e-01,4.977785690973776656e-01,1.071509787749905573e+00,-2.673241256489727879e-02,-8.238269024586020173e-01,-8.262285783984535392e-01,-1.726820132635991767e+00,1.228913102720310263e-01,-1.551776023255928560e+00,1.052355814683284985e+00,-7.612130643963960219e-01,-2.140897358427893693e-01,1.299106054284876188e-01,-7.005394394744927922e-02,2.742519368598674290e-01,-3.873263798094056520e-01,8.438779797852624665e-01,-1.090553239967852139e+00,-3.248811676503857715e-01,-6.247724059108702432e-01,-2.139646138146791832e-01,3.030346782796183303e-01,-1.320383646235099739e+00,1.798233665663225012e-01,-2.121109646159876350e-01
1.818457914310417714e-02,-3.533380199483570488e-02,-8.107090399494002453e-01,-1.141460965264232408e-01,3.809609275115976024e-01,-1.301398078588971996e-01,1.510282528946249037e-01,-8.316690342556543047e-01,-4.667638006088747904e-01,8.040775143938309888e-02,-2.504976107778569272e-01,4.950550954997948727e-01,1.224209488164061665e-01,-4.859076495704127141e-01,-1.464128477171195430e-01,-1.091734413217969879e-01,-3.638178504860418161e-01,-7.161758042753680886e-01,9.314753073311075882e-02,-6.490451265072992859e-01,-1.422514069916742452e+00,4.855741986344311312e-01,1.836511227435982496e+00,-2.349447223355901615e-01,2.855687210748584781e-01,7.738512719815102692e-01,-8.332907967827827278e-01,2.529553756131732167e-01,1.276141755163266167e-01,-5.966838505552156668e-01
2.547513430074714869e+00,-1.277340358386887420e+00,-1.184044705228875394e+00,6.729217458233527349e-01,-1.672682493116810942e+00,1.876393245740580473e-01,-6.927515432384278027e-01,5.052168384319695171e-01,-4.173147901972660279e+00,2.144489005300926898e+00,-2.539734792929292606e+00,-7.149349463135861171e-01,1.674385357034314348e+00,-9.546186080757829151e-01,1.402530505211528888e+00,1.312040896661082812e+00,2.531485673595746944e-01,-4.836633141342581155e-01,-2.618394086922818165e+00,1.149514945447970504e+00,-5.023356477899595385e-01,7.705455730113338619e-01,3.840457423302934825e-01,9.297116910688569824e-01,-3.608396067617310465e-01,-2.074824929677218766e+00,2.488956541401836642e-01,1.021597592370883989e+00,1.224190225430779044e+00,2.504337885816511622e-01
-1.186828834126615329e+00,5.217495364098240218e-02,-7.658002964093632015e-01,2.007099420401356582e+00,-2.540429532706966476e-01,-6.936490745676549170e-03,1.831897970517596841e+00,-3.105211072243175274e-01,1.390242503819767161e-01,-1.035711081842034753e+00,-7.371543197385675983e-01,-6.098333360044110307e-01,-8.329777237214903707e-01,-4.110462647147605231e-01,5.015236244513632258e-01,5.787106353516281443e-01,6.091375016600284464e-01,-3.215283618147951605e-01,1.167030957419330273e+00,1.329846934466282216e+00,1.888502419838970214e-01,-3.154416902855221583e-01,-1.377972194033598718e-01,4.931852030678015031e-01,4.516963524479177816e-01,1.295543488768160278e+00,-1.216943687292555143e-01,-8.282177863865243239e-01,2.471781294896848169e-01,-9.924270664618560500e-02
5.817364921466071648e-01,1.216622215824076231e-01,1.146929001853503466e-02,3.684534294317634573e-01,-2.268091701518177572e-01,-2.673543304698352760e-02,1.372246311499691340e-01,-7.064592241990352850e-01,-3.544854504208174162e-01,-6.254933612998764270e-01,-6.954653393826227825e-01,2.932731650427861658e-01,1.281362220172376221e-01,6.550786657042626526e-01,-3.329613945775592443e-01,3.071590302528490191e-01,2.125744742990814951e-01,4.134085651945029749e-01,-2.084029515758928086e-01,8.417657341436572960e-01,-2.190014454236567931e-01,-9.402589943014094676e-01,1.364784994937646434e-01,4.963089956910657907e-01,-2.981409942078473985e-01,-8.898296358133405137e-01,5.984110123249175572e-01,-2.382725305646604397e-01,1.632043651936788409e-01,-1.173156113948476964e-01
2.911435595386421826e-01,-6.563742639444557492e-01,2.964764616677291742e-01,1.794636035145311115e-01,-6.342137889896317660e-01,9.940020213791972425e-01,-1.477945796234492459e-01,-8.512105400642487607e-02,-3.142866787794854067e-01,-1.386080113365851241e-01,-1.620314386236950677e-01,-5.531909928877726257e-01,-8.989110176260733942e-01,5.825934678650772636e-01,-5.263316229962753390e-01,1.188135785981826231e+00,2.229713644601915012e-01,-2.334766675450406781e-01,-5.999120703447299308e-01,-3.706024897304273646e-01,-7.349487416242880822e-02,1.004793721861752642e+00,-4.058878945785803632e-02,1.837652315454376406e-01,5.676859613450523367e-01,7.898598047060575444e-01,6.202948014431873824e-01,1.947184049388102703e-02,2.430281545975610802e-01,4.039590232781158918e-01
-2.457707620103391846e-02,-6.671311851483739952e-01,1.018738068667057739e+00,1.257173053219658998e-01,-4.292684925691974129e-01,-9.442069188551843739e-01,7.240909977322884661e-01,7.847643426179392590e-01,6.885841532611906013e-01,-3.992600793452884544e-01,-3.019675188309689506e-01,-7.811658889076003032e-01,3.803630991064647082e-01,-8.966704340641553639e-01,-3.581876272120998461e-01,-6.112875148156412530e-01,-8.958661809772185125e-02,3.780913094794682294e-01,-1.793838271908508863e-01,5.568110049865817590e-01,1.206247690867641387e+00,-1.078946132151225035e+00,-4.832556997975611668e-01,-5.239061880294133139e-02,-1.978281153795647118e-01,-3.472127995346664942e-01,4.618950781404239092e-01,5.201636503011389800e-01,2.747099632845201866e-01,1.775647233875436715e-01
